USERR_ID,EVENT_ID,NAME,DOMAIN,DATE,STARTTIME,ENDTIME,LOCATION,TRAINER,CAPACITY,REGISTERED,RESOURCE_LINK,DESCRIPTION,ID,FIRST_NAME,LAST_NAME,EMAIL,GENDER,DESIGNATION,C7
91,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,91,Ilyssa,Baldam,ibaldam2i@ucoz.com,Female,junior software engineer,3
30,14,Data Science Career Fair,Data-science,24-05-2024,12:56:00,00:14:00,aurum,Juliane De Hailes,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,30,Pete,Townby,ptownbyt@plala.or.jp,Male,consultant,8
95,17,Data Science Masterclass: Practical Applications,Data-science,26-07-2023,14:59:00,00:46:00,jarvis,Ranee Scouller,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,95,Lancelot,Ashworth,lashworth2m@ucoz.com,Male,junior software engineer,4
49,28,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,25-04-2024,11:07:00,05:12:00,falcon,Marcus Steanyng,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,49,Phip,Stapford,pstapford1c@nytimes.com,Male,junior software engineer,2
76,2,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,03-10-2023,20:42:00,03:35:00,aurum,Aurelia Djurkovic,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,76,Catrina,Clowney,cclowney23@ed.gov,Female,junior software engineer,1
50,10,Data Analytics for Business Professionals,Data-analytics,16-12-2023,13:09:00,02:09:00,groot,Edin Rozzell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,50,Jackie,Dicty,jdicty1d@exblog.jp,Female,tribe master,2
12,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,12,Bobbie,Woollcott,bwoollcottb@free.fr,Male,tribe master,3
15,9,Data Analytics for Business Professionals,Data-analytics,11-12-2023,17:56:00,00:07:00,oasis,Sheelagh Lecky,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,15,Theresina,Florentine,tflorentinee@google.com.br,Female,intern,0
36,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,36,Erny,Divver,edivverz@vimeo.com,Male,consultant,1
35,24,Full Stack Tech Talks: Cutting-Edge Technologies,Full-stack,29-05-2024,18:19:00,09:21:00,jarvis,Sheba Verrechia,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,35,Dalston,Haggarth,dhaggarthy@reuters.com,Male,senior software engineer,0
64,17,Data Science Masterclass: Practical Applications,Data-science,26-07-2023,14:59:00,00:46:00,jarvis,Ranee Scouller,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,64,Vivyanne,Redhead,vredhead1r@senate.gov,Female,tribe master,8
78,3,Data Analytics Hackathon,Data-analytics,16-01-2024,21:07:00,05:17:00,groot,Dal Ridler,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,78,Merry,Caress,mcaress25@engadget.com,Male,consultant,4
17,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,17,Jammal,Scrivens,jscrivensg@examiner.com,Male,tribe master,1
50,21,Databases Roundtable Discussion,Databases,28-09-2023,21:07:00,08:16:00,jarvis,Celestine Lethem,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,50,Jackie,Dicty,jdicty1d@exblog.jp,Female,tribe master,2
20,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,20,Augustina,Oddey,aoddeyj@clickbank.net,Polygender,senior software engineer,9
39,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,39,Gisele,Harbour,gharbour12@github.com,Female,consultant,3
87,14,Data Science Career Fair,Data-science,24-05-2024,12:56:00,00:14:00,aurum,Juliane De Hailes,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,87,Babs,Lakin,blakin2e@gravatar.com,Female,tribe master,2
60,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,60,Nicolas,Streets,nstreets1n@salon.com,Male,junior software engineer,2
57,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,57,Aaron,Garbert,agarbert1k@google.it,Bigender,senior software engineer,10
59,8,Data Science Symposium: Innovations & Insights,Data-science,04-11-2023,10:07:00,09:14:00,falcon,Wilma Marde,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,59,Carling,Chantillon,cchantillon1m@go.com,Male,junior software engineer,5
36,25,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,20-04-2023,09:47:00,05:30:00,falcon,Rayna Gillingham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,36,Erny,Divver,edivverz@vimeo.com,Male,consultant,1
33,30,Databases Roundtable Discussion,Databases,30-10-2023,17:37:00,09:22:00,aurum,Celia Vernham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,33,Gunter,Wetter,gwetterw@shareasale.com,Male,consultant,7
78,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,78,Merry,Caress,mcaress25@engadget.com,Male,consultant,4
16,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,16,Merline,Sirman,msirmanf@blogger.com,Female,intern,7
50,26,Databases Administration Training,Databases,27-12-2023,19:38:00,09:31:00,groot,Twyla Wreak,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,50,Jackie,Dicty,jdicty1d@exblog.jp,Female,tribe master,2
51,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,51,Keenan,McCrackan,kmccrackan1e@constantcontact.com,Male,junior software engineer,5
77,21,Databases Roundtable Discussion,Databases,28-09-2023,21:07:00,08:16:00,jarvis,Celestine Lethem,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,77,Roderich,Forkan,rforkan24@tumblr.com,Male,intern,3
35,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,35,Dalston,Haggarth,dhaggarthy@reuters.com,Male,senior software engineer,0
8,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,8,Olympie,Lyman,olyman7@prnewswire.com,Female,tribe master,2
66,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,66,Kaila,Rust,krust1t@newyorker.com,Female,junior software engineer,0
62,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,62,Lorrin,Burchard,lburchard1p@narod.ru,Non-binary,senior software engineer,2
71,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,71,Lynnette,Spini,lspini1y@hugedomains.com,Female,senior software engineer,10
9,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,9,Darnell,Brinkman,dbrinkman8@dmoz.org,Male,consultant,4
20,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,20,Augustina,Oddey,aoddeyj@clickbank.net,Polygender,senior software engineer,9
79,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,79,Brenn,Garment,bgarment26@buzzfeed.com,Female,tribe master,5
10,28,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,25-04-2024,11:07:00,05:12:00,falcon,Marcus Steanyng,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,10,Joelle,Miall,jmiall9@berkeley.edu,Female,senior software engineer,4
42,18,Full Stack Showcase: Projects and Portfolios,Full-stack,10-05-2024,13:22:00,04:12:00,jarvis,Cully Papis,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,42,Shandeigh,Melrose,smelrose15@oracle.com,Female,senior software engineer,0
44,18,Full Stack Showcase: Projects and Portfolios,Full-stack,10-05-2024,13:22:00,04:12:00,jarvis,Cully Papis,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,44,Peg,Belch,pbelch17@weibo.com,Female,consultant,3
65,9,Data Analytics for Business Professionals,Data-analytics,11-12-2023,17:56:00,00:07:00,oasis,Sheelagh Lecky,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,65,Carlina,Jendrach,cjendrach1s@mozilla.com,Female,consultant,9
74,16,Data Analytics Panel: Industry Experts' Insights,Data-analytics,26-04-2023,21:34:00,03:08:00,aurum,Roseline Jearum,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,74,Stevy,Daud,sdaud21@sohu.com,Male,consultant,7
3,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,3,Peder,Skahill,pskahill2@mozilla.org,Male,intern,1
68,10,Data Analytics for Business Professionals,Data-analytics,16-12-2023,13:09:00,02:09:00,groot,Edin Rozzell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,68,Marina,Marcam,mmarcam1v@163.com,Female,consultant,7
42,7,Data Science Symposium: Innovations & Insights,Data-science,08-04-2023,15:14:00,01:58:00,tardis,Cacilia Castagnet,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,42,Shandeigh,Melrose,smelrose15@oracle.com,Female,senior software engineer,0
89,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,89,Stanleigh,Brunt,sbrunt2g@arizona.edu,Male,intern,0
52,25,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,20-04-2023,09:47:00,05:30:00,falcon,Rayna Gillingham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,52,Alex,Cathenod,acathenod1f@sourceforge.net,Female,junior software engineer,10
29,7,Data Science Symposium: Innovations & Insights,Data-science,08-04-2023,15:14:00,01:58:00,tardis,Cacilia Castagnet,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,29,Terrie,Casse,tcasses@indiatimes.com,Female,tribe master,6
37,25,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,20-04-2023,09:47:00,05:30:00,falcon,Rayna Gillingham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,37,Amie,Piet,apiet10@weather.com,Female,tribe master,6
85,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,85,Virgie,Elwell,velwell2c@deviantart.com,Genderfluid,tribe master,4
34,24,Full Stack Tech Talks: Cutting-Edge Technologies,Full-stack,29-05-2024,18:19:00,09:21:00,jarvis,Sheba Verrechia,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,34,Godfree,Shelton,gsheltonx@google.ca,Genderfluid,senior software engineer,1
65,27,Data Analytics Seminar: Data Visualization Techniques,Data-analytics,09-04-2023,13:07:00,08:32:00,oasis,Babette Schubert,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,65,Carlina,Jendrach,cjendrach1s@mozilla.com,Female,consultant,9
32,18,Full Stack Showcase: Projects and Portfolios,Full-stack,10-05-2024,13:22:00,04:12:00,jarvis,Cully Papis,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,32,Hasty,Bursell,hbursellv@hc360.com,Male,senior software engineer,0
17,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,17,Jammal,Scrivens,jscrivensg@examiner.com,Male,tribe master,1
34,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,34,Godfree,Shelton,gsheltonx@google.ca,Genderfluid,senior software engineer,1
6,14,Data Science Career Fair,Data-science,24-05-2024,12:56:00,00:14:00,aurum,Juliane De Hailes,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,6,Rockwell,Whyffen,rwhyffen5@tmall.com,Male,junior software engineer,4
95,28,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,25-04-2024,11:07:00,05:12:00,falcon,Marcus Steanyng,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,95,Lancelot,Ashworth,lashworth2m@ucoz.com,Male,junior software engineer,4
43,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,43,Sheppard,Hayth,shayth16@123-reg.co.uk,Male,senior software engineer,4
92,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,92,Aurelie,Jarman,ajarman2j@nsw.gov.au,Non-binary,intern,1
13,16,Data Analytics Panel: Industry Experts' Insights,Data-analytics,26-04-2023,21:34:00,03:08:00,aurum,Roseline Jearum,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,13,Peter,Dunsmore,pdunsmorec@example.com,Male,senior software engineer,7
19,20,Full Stack Development Bootcamp,Full-stack,15-07-2023,12:40:00,00:01:00,aurum,Bentlee Heinsius,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,19,Heinrick,Orring,horringi@ning.com,Male,senior software engineer,10
19,12,Data Analytics Workshop Series,Data-analytics,30-12-2023,10:01:00,09:13:00,falcon,Malina Wormstone,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,19,Heinrick,Orring,horringi@ning.com,Male,senior software engineer,10
24,20,Full Stack Development Bootcamp,Full-stack,15-07-2023,12:40:00,00:01:00,aurum,Bentlee Heinsius,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,24,Miof mela,Sherlock,msherlockn@nytimes.com,Female,junior software engineer,1
58,9,Data Analytics for Business Professionals,Data-analytics,11-12-2023,17:56:00,00:07:00,oasis,Sheelagh Lecky,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,58,Burl,Veltman,bveltman1l@ycombinator.com,Male,tribe master,8
91,13,Data Engineering Bootcamp: Hands-On Training,Data-engineering,18-10-2023,20:20:00,09:04:00,jarvis,Konstanze Kinghorne,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,91,Ilyssa,Baldam,ibaldam2i@ucoz.com,Female,junior software engineer,3
14,1,Advanced Data Engineering Techniques Seminar,Data-engineering,25-05-2023,11:16:00,08:45:00,groot,Demetre Medforth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,14,Hersh,Eaddy,headdyd@earthlink.net,Male,tribe master,5
93,26,Databases Administration Training,Databases,27-12-2023,19:38:00,09:31:00,groot,Twyla Wreak,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,93,Cristine,Windham,cwindham2k@blinklist.com,Female,tribe master,6
84,10,Data Analytics for Business Professionals,Data-analytics,16-12-2023,13:09:00,02:09:00,groot,Edin Rozzell,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,84,Ange,Gaitley,agaitley2b@nationalgeographic.com,Male,tribe master,2
36,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,36,Erny,Divver,edivverz@vimeo.com,Male,consultant,1
91,23,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,31-03-2024,18:53:00,05:39:00,aurum,Darb Chaster,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,91,Ilyssa,Baldam,ibaldam2i@ucoz.com,Female,junior software engineer,3
23,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,23,Prudence,Gherardi,pgherardim@slideshare.net,Female,junior software engineer,1
57,2,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,03-10-2023,20:42:00,03:35:00,aurum,Aurelia Djurkovic,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,57,Aaron,Garbert,agarbert1k@google.it,Bigender,senior software engineer,10
83,19,Databases Administration Training,Databases,23-05-2024,21:49:00,02:58:00,falcon,Rich Kees,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,83,Cassie,Burgoine,cburgoine2a@com.com,Agender,tribe master,2
18,3,Data Analytics Hackathon,Data-analytics,16-01-2024,21:07:00,05:17:00,groot,Dal Ridler,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,18,Eduard,Laurand,elaurandh@mac.com,Male,intern,5
94,18,Full Stack Showcase: Projects and Portfolios,Full-stack,10-05-2024,13:22:00,04:12:00,jarvis,Cully Papis,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,94,Beverie,Ruprechter,bruprechter2l@cnbc.com,Non-binary,junior software engineer,5
76,11,Databases Seminar: NoSQL Fundamentals and Beyond,Databases,30-04-2024,12:13:00,04:52:00,groot,Elmer Beves,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,76,Catrina,Clowney,cclowney23@ed.gov,Female,junior software engineer,1
44,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,44,Peg,Belch,pbelch17@weibo.com,Female,consultant,3
62,28,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,25-04-2024,11:07:00,05:12:00,falcon,Marcus Steanyng,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,62,Lorrin,Burchard,lburchard1p@narod.ru,Non-binary,senior software engineer,2
56,5,Data Engineering Workshop: Cloud Data Solutions,Data-engineering,25-09-2023,10:15:00,07:32:00,jarvis,Tandie Yaknov,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,56,Ric,Chitter,rchitter1j@earthlink.net,Male,tribe master,0
8,15,Data Science Symposium: Innovations & Insights,Data-science,28-11-2023,17:51:00,05:51:00,oasis,Bryce Worswick,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,8,Olympie,Lyman,olyman7@prnewswire.com,Female,tribe master,2
25,23,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,31-03-2024,18:53:00,05:39:00,aurum,Darb Chaster,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,25,Stafford,Iban,sibano@theguardian.com,Male,tribe master,10
60,7,Data Science Symposium: Innovations & Insights,Data-science,08-04-2023,15:14:00,01:58:00,tardis,Cacilia Castagnet,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,60,Nicolas,Streets,nstreets1n@salon.com,Male,junior software engineer,2
86,29,Databases Roundtable Discussion,Databases,17-04-2023,20:02:00,02:03:00,oasis,Lorelle Hallworth,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,86,Mandel,Schurcke,mschurcke2d@pbs.org,Male,intern,0
10,24,Full Stack Tech Talks: Cutting-Edge Technologies,Full-stack,29-05-2024,18:19:00,09:21:00,jarvis,Sheba Verrechia,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,10,Joelle,Miall,jmiall9@berkeley.edu,Female,senior software engineer,4
43,6,Databases Administration Training,Databases,11-10-2023,20:33:00,01:40:00,falcon,Amalle Della,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,43,Sheppard,Hayth,shayth16@123-reg.co.uk,Male,senior software engineer,4
95,4,Data Analytics Panel: Industry Experts' Insights,Data-analytics,03-11-2023,12:54:00,07:31:00,jarvis,Brigid Neasham,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,95,Lancelot,Ashworth,lashworth2m@ucoz.com,Male,junior software engineer,4
33,21,Databases Roundtable Discussion,Databases,28-09-2023,21:07:00,08:16:00,jarvis,Celestine Lethem,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,33,Gunter,Wetter,gwetterw@shareasale.com,Male,consultant,7
57,20,Full Stack Development Bootcamp,Full-stack,15-07-2023,12:40:00,00:01:00,aurum,Bentlee Heinsius,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,57,Aaron,Garbert,agarbert1k@google.it,Bigender,senior software engineer,10
6,28,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,25-04-2024,11:07:00,05:12:00,falcon,Marcus Steanyng,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,6,Rockwell,Whyffen,rwhyffen5@tmall.com,Male,junior software engineer,4
74,7,Data Science Symposium: Innovations & Insights,Data-science,08-04-2023,15:14:00,01:58:00,tardis,Cacilia Castagnet,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,74,Stevy,Daud,sdaud21@sohu.com,Male,consultant,7
52,2,Full Stack Hackathon: Building Next-Gen Apps,Full-stack,03-10-2023,20:42:00,03:35:00,aurum,Aurelia Djurkovic,50,0,https://drive.google.com/file/d/16FgMGtttyemBPRHLl1JLkwh6P2WBgOSw/view?usp=sharing,description,52,Alex,Cathenod,acathenod1f@sourceforge.net,Female,junior software engineer,10
